[System]
Platform=SEANO USV
Start_Time=2026-04-07 16:07:58
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-07 16:21:28.169	907.35	5.90	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:29.167	903.30	5.90	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:30.168	900.96	6.00	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:31.168	904.55	13.30	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:32.168	899.86	6.80	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:33.167	910.67	5.10	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:34.168	899.19	5.40	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:35.167	898.57	6.50	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:36.168	895.39	6.30	66.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:21:37.167	901.03	6.50	66.50	0.00	0.00	1.00	1.00	1.00	1.00
