[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-18 17:58:04.519	1865.67	25.50	60.80	52.31	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:05.513	1914.74	23.90	60.80	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:06.519	1903.34	24.40	60.80	52.19	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:07.513	1922.99	26.30	60.80	52.16	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:08.527	1868.75	22.90	60.80	52.09	1.97	3.95	0.99	0.99	1.97	0.99
2026-04-18 17:58:09.513	1899.79	25.20	60.80	52.19	2.03	4.06	1.01	1.01	2.03	1.01
2026-04-18 17:58:10.519	1899.43	27.40	60.80	52.25	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:11.513	1908.75	24.80	60.80	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:12.519	1891.33	23.70	60.80	52.00	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:13.513	1873.33	26.50	60.80	52.19	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:14.518	1845.80	26.30	60.80	52.09	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:15.513	1920.13	24.10	60.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:16.519	1851.07	25.30	60.80	52.12	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:17.513	1917.18	24.00	60.80	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:18.518	1898.04	25.30	60.80	52.16	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:19.513	1905.88	24.70	60.80	52.28	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:20.519	1881.50	24.60	60.80	52.12	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:21.513	1868.76	25.40	60.80	52.28	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:22.519	1887.63	26.00	60.80	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:23.513	1916.93	23.90	60.80	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:24.519	1896.75	24.90	60.80	52.31	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:25.513	1922.59	25.90	60.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:26.519	1892.22	25.20	60.80	52.19	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:27.512	1908.02	37.90	59.60	52.91	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:58:28.517	1905.82	42.70	59.40	52.41	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:29.514	1891.34	42.50	58.80	52.34	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:58:30.519	1864.66	25.30	58.80	52.12	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:58:31.513	1914.13	24.60	58.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:32.520	1901.86	22.90	58.80	52.09	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:58:33.513	1926.53	20.90	58.80	52.09	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:58:34.519	1897.18	23.90	58.80	52.34	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:35.513	1917.26	21.90	58.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:36.519	1894.40	23.10	58.80	52.06	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:37.513	1897.37	24.80	58.80	52.28	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:38.520	1902.71	24.20	58.80	52.09	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:58:39.513	1907.86	24.00	58.80	52.06	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:58:40.519	1911.60	24.90	58.80	52.12	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:58:41.513	1887.60	24.70	58.80	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:42.519	1868.71	23.70	58.80	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:43.513	1927.63	23.90	58.80	52.22	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:44.519	1912.85	26.10	58.80	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:45.513	1937.29	23.20	58.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:46.519	1911.18	24.60	58.80	52.22	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:47.513	1941.15	24.90	58.80	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:48.518	1903.89	24.80	58.80	52.00	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:49.513	1944.05	25.00	58.80	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:50.519	1923.39	24.70	58.80	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:51.513	1940.96	24.90	58.80	51.78	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:52.519	1903.25	24.40	58.80	52.22	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:53.513	1935.19	24.50	58.80	51.88	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:54.519	1879.56	24.20	58.80	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:55.513	1898.47	23.10	58.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:56.518	1909.84	25.20	58.80	51.84	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:58:57.513	1919.64	24.20	58.80	51.72	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:58:58.520	1911.86	24.40	58.80	51.97	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:58:59.513	1941.11	22.20	58.80	52.09	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:00.518	1908.03	24.20	58.80	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:01.513	1931.74	25.50	58.80	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:02.521	1897.38	24.60	58.80	51.97	1.98	3.97	0.99	0.99	1.98	0.99
2026-04-18 17:59:03.513	1922.74	24.00	58.80	51.81	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:59:04.520	1899.49	26.30	58.80	51.94	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:05.513	1926.69	24.10	58.80	52.22	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:06.519	1885.68	25.00	58.80	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:07.513	1916.45	25.80	58.80	51.72	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:08.519	1870.84	25.50	58.80	52.12	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:09.513	1923.23	24.20	58.80	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:10.518	1896.54	27.50	58.80	51.97	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:59:11.513	1879.76	24.40	58.80	51.88	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:12.518	1898.68	24.60	58.80	51.84	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:59:13.513	1919.26	25.90	58.80	51.69	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:59:14.518	1888.43	24.80	58.80	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:15.513	1917.50	25.00	58.80	51.94	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:59:16.520	1847.94	27.20	58.80	51.88	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:17.513	1874.83	24.40	58.80	51.78	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:18.518	1885.78	24.60	58.80	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:19.513	1859.78	25.60	58.80	52.03	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:20.520	1897.26	23.70	58.80	51.84	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:21.513	1921.30	24.50	58.80	51.72	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:22.518	1891.76	23.90	58.80	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:23.513	1873.60	23.50	58.90	51.69	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:24.520	1898.16	26.00	58.90	51.94	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:25.513	1912.04	25.20	58.90	51.94	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:26.519	1862.85	24.50	58.90	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:27.513	1879.42	24.60	58.90	51.72	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:28.519	1860.43	25.70	58.90	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:29.513	1915.98	24.70	58.90	51.62	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:30.519	1902.84	24.50	58.90	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:31.514	1934.24	29.10	58.80	52.00	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:32.520	1908.07	25.10	58.80	51.69	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:33.513	1928.57	24.70	58.80	51.69	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:34.515	1916.69	29.20	58.80	51.72	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:59:35.513	1923.78	24.70	58.80	52.00	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:59:36.519	1849.89	23.50	58.80	51.72	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:37.513	1847.93	24.30	58.80	51.81	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:38.520	1911.44	26.30	58.80	51.81	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:39.513	1928.41	24.80	58.80	51.75	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:40.519	1914.08	24.80	58.80	51.88	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:41.513	1938.74	24.50	58.80	52.06	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:42.518	1917.60	24.20	58.80	51.72	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:43.513	1930.26	26.50	58.80	51.78	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:44.519	1919.76	24.80	58.80	51.97	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:45.513	1946.73	24.20	58.80	51.66	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:46.520	1910.43	26.20	58.80	51.72	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:47.513	1943.64	22.60	58.80	51.78	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:48.519	1918.99	25.80	58.80	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:49.513	1942.94	25.90	58.80	51.75	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:50.520	1923.58	24.80	58.80	51.91	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:51.513	1946.67	24.20	58.80	51.66	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:52.519	1927.23	26.00	58.80	52.00	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:59:53.512	1943.95	23.60	58.80	51.62	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:54.520	1922.52	26.20	58.80	52.03	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:55.512	1950.19	31.10	59.00	52.16	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:59:56.519	1918.32	27.40	58.90	51.94	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:59:57.513	1946.08	25.60	58.90	51.97	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:59:58.518	1912.52	24.50	58.90	51.94	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:59:59.513	1935.93	24.30	58.90	51.81	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 18:00:00.518	1925.77	24.50	58.90	51.84	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 18:00:01.513	1919.42	25.10	58.90	51.81	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 18:00:02.520	1917.12	28.30	58.90	51.78	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 18:00:03.513	1941.73	25.80	58.90	51.88	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 18:00:04.519	1909.28	25.60	58.90	51.94	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 18:00:05.513	1930.00	28.30	58.90	51.56	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 18:00:06.520	1904.29	25.40	58.90	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 18:00:07.512	1936.35	35.20	58.90	52.44	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 18:00:08.519	1896.94	30.50	58.90	51.91	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 18:00:09.513	1926.45	23.30	58.90	51.84	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 18:00:10.520	1888.77	25.90	58.90	51.94	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 18:00:11.512	1926.49	24.60	59.00	52.00	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 18:00:12.514	1867.24	42.50	59.40	52.84	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 18:00:13.512	903.37	44.90	60.20	52.47	1.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:14.513	760.89	43.10	59.80	52.31	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:15.512	765.13	22.20	59.90	52.19	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:16.514	764.87	23.40	59.90	52.22	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:17.512	771.05	23.70	59.90	52.31	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:18.515	752.06	19.60	59.90	52.12	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:19.512	747.91	25.20	60.00	52.25	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:20.515	759.89	19.70	57.70	52.06	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:21.514	756.91	14.90	57.60	51.84	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:22.519	750.23	17.50	57.60	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:23.513	764.10	18.40	57.60	51.97	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:24.519	748.07	16.40	57.70	51.72	0.00	0.00	0.99	0.99	0.00	0.99
2026-04-18 18:00:25.513	766.72	14.50	57.70	51.78	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:26.519	755.35	16.00	57.70	51.97	0.00	0.00	0.99	0.99	0.00	0.99
2026-04-18 18:00:27.513	768.19	18.60	57.70	51.69	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:28.519	755.80	15.30	57.70	51.72	0.00	0.00	0.99	0.99	0.00	0.99
2026-04-18 18:00:29.513	768.44	14.00	57.70	51.84	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:30.519	745.61	14.70	57.60	51.94	0.00	0.00	0.99	0.99	0.00	0.99
2026-04-18 18:00:31.513	770.30	15.50	57.60	51.62	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:32.518	758.17	19.80	57.70	51.88	0.00	0.00	0.99	0.99	0.00	0.99
2026-04-18 18:00:33.513	769.93	15.80	57.70	51.88	0.00	0.00	1.01	1.01	0.00	1.01
2026-04-18 18:00:34.515	762.83	14.40	57.70	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:35.514	756.96	18.90	57.70	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:36.515	756.85	16.60	57.70	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:37.513	765.31	17.90	57.70	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:38.515	770.57	14.80	57.70	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:39.513	765.46	15.30	57.70	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:40.516	772.20	16.70	57.70	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:41.513	769.68	19.20	57.70	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:42.515	762.81	14.90	57.70	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:43.513	783.32	14.90	57.70	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:44.516	764.21	27.50	57.60	51.94	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:45.514	779.61	18.40	57.60	51.81	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:46.515	780.56	19.70	57.70	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:47.514	785.48	15.20	57.70	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:48.513	772.77	20.00	57.80	52.28	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:49.512	784.07	43.30	58.20	52.06	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:50.516	775.55	25.80	58.30	52.03	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:51.512	792.67	28.00	58.70	52.31	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:52.513	787.44	23.70	58.90	52.19	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:53.513	793.77	15.90	58.40	51.94	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:54.515	794.35	15.40	58.40	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:55.514	795.43	16.90	58.40	51.94	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:56.516	802.36	18.40	58.40	52.03	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:57.513	793.76	15.20	58.40	51.53	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:58.515	800.41	15.90	58.40	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:00:59.513	793.63	15.10	58.40	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:00.515	794.39	16.50	58.40	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:01.514	803.37	18.40	58.40	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:02.513	794.83	21.30	58.50	52.12	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:03.512	798.34	24.60	59.10	52.28	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:04.513	797.55	26.90	59.20	52.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:05.513	798.01	23.90	59.40	51.94	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:06.515	803.74	14.70	59.40	51.91	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:07.514	805.53	19.10	59.50	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:08.515	798.64	21.10	59.40	51.75	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:09.513	795.61	19.40	59.40	51.81	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:10.515	786.51	18.10	59.40	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:11.513	799.36	18.00	59.40	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:12.515	780.58	17.50	59.40	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:13.513	787.51	17.70	59.40	51.53	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:14.515	792.59	16.90	59.40	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:15.513	787.54	16.40	59.40	51.88	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:16.515	784.52	18.10	59.40	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:17.513	791.50	18.50	59.40	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:18.515	784.49	18.00	59.40	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:19.513	775.28	18.80	59.40	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:20.515	782.58	16.00	59.40	51.84	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:21.513	787.43	17.20	59.40	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:22.515	780.65	16.90	59.40	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:23.513	767.38	16.80	59.40	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:24.515	778.47	16.00	59.50	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:25.514	779.40	19.60	59.50	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:26.515	780.74	19.10	59.50	51.94	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:27.513	771.47	16.90	59.50	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:28.515	770.43	16.70	59.50	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:29.513	771.47	17.50	59.50	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:30.515	772.53	16.70	59.50	51.56	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:31.513	767.46	19.10	59.50	51.81	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:32.515	768.73	16.80	59.50	51.72	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:33.513	775.20	16.10	59.50	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:34.515	760.79	16.70	59.50	51.53	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:35.513	775.32	17.90	59.70	51.53	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:36.515	774.69	15.70	59.70	51.41	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:37.513	765.49	16.60	59.70	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:38.515	748.43	17.50	59.70	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:39.513	773.45	16.40	59.70	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:40.515	762.42	18.80	59.70	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:41.514	755.41	16.10	59.70	51.56	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:42.515	764.63	16.80	59.70	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:43.514	757.35	19.90	59.70	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:44.515	772.74	17.90	59.70	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:45.514	783.29	17.40	59.80	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:46.515	776.59	18.30	59.80	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:47.514	769.31	16.40	59.80	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:48.516	762.54	15.30	59.80	51.78	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:49.513	781.66	16.40	59.80	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:50.515	778.66	14.80	59.80	51.38	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:51.513	769.38	16.60	59.80	51.91	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:52.515	772.39	17.60	59.80	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:53.513	775.58	15.20	59.80	51.56	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:54.516	772.27	15.70	59.80	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:55.513	777.81	15.90	60.00	51.53	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:56.513	779.90	19.60	60.00	51.66	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:57.512	783.11	17.10	60.00	52.16	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:58.513	779.60	32.90	60.50	52.38	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:01:59.513	775.35	25.30	60.00	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:00.515	784.55	18.30	60.00	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:01.513	781.40	21.10	60.00	51.41	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:02.515	764.63	20.20	60.00	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:03.514	777.27	18.70	60.00	51.62	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:04.515	766.66	19.00	60.00	51.50	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:05.514	773.42	16.80	60.20	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:06.515	776.53	17.60	60.20	51.44	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:07.514	771.45	18.70	60.20	51.69	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:08.515	778.52	19.60	60.20	51.59	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:09.513	783.60	16.90	60.20	51.41	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:10.515	778.56	19.70	60.20	51.41	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:11.513	787.48	19.70	60.20	51.31	0.00	0.00	1.00	1.00	0.00	1.00
2026-04-18 18:02:12.515	778.43	18.80	60.20	51.31	0.00	0.00	1.00	1.00	0.00	1.00
